FRN,471 Application Number,BEN,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant State,Applicant Zip Code,State LEA Code,State School Code,Fund Year,FRN Committed Amount
1999054585,191031719,144693,SHASTA UNION HIGH SCH DIST,School District,"2200 EUREKA WAY, SUITE B",REDDING,CA,"	96001",45-70136,45-70136,2019,"$5,220.00 "
1999054618,191031724,144136,REDWOOD CITY SCHOOL DISTRICT,School District,750 BRADFORD STREET,REDWOOD CITY,CA,"	94063",,,2019,"$1,487.42 "
1999054679,191008913,144105,MONTEREY PENINSULA UNIF SCHS,School District,700 PACIFIC ST,MONTEREY,CA,"	93940",625530,2766092,2019,"$11,533.82 "
1999054707,191031764,144700,COLUMBIA ELEM SCHOOL DISTRICT,School District,10140 OLD OREGON TRL,REDDING,CA,"	96003",,,2019,"$1,027.51 "
1999054717,191025211,144564,NEWCASTLE ELEM SCHOOL DISTRICT,School District,645 Kentucky Greens Way ,NEWCASTLE,CA,"	95658",,,2019,"$9,216.00 "
1999054729,191031772,144127,Millbrae Elementary School District,School District,555 Richmond Drive,Millbrae,CA,"	94030",,,2019,$701.76 
1999054730,191031724,144136,REDWOOD CITY SCHOOL DISTRICT,School District,750 BRADFORD STREET,REDWOOD CITY,CA,"	94063",,,2019,"$34,953.60 "
1999054762,191024978,16048929,TWIN RIVERS UNIFIED SCHOOL DISTRICT,School District,3222 WINONA WAY,NORTH HIGHLANDS,CA,"	95660",,,2019,$0.00 
1999054805,191031780,144029,DINUBA UNIFIED SCHOOL DISTRICT,School District,1327 E EL MONTE WAY,DINUBA,CA,"	93618",,,2019,"$11,520.00 "
1999054830,191031780,144029,DINUBA UNIFIED SCHOOL DISTRICT,School District,1327 E EL MONTE WAY,DINUBA,CA,"	93618",,,2019,"$17,553.02 "
1999054875,191031780,144029,DINUBA UNIFIED SCHOOL DISTRICT,School District,1327 E EL MONTE WAY,DINUBA,CA,"	93618",,,2019,"$168,822.72 "
1999054889,191031724,144136,REDWOOD CITY SCHOOL DISTRICT,School District,750 BRADFORD STREET,REDWOOD CITY,CA,"	94063",,,2019,"$383,844.77 "
1999054934,191031724,144136,REDWOOD CITY SCHOOL DISTRICT,School District,750 BRADFORD STREET,REDWOOD CITY,CA,"	94063",,,2019,"$89,856.00 "
1999055088,191019022,144303,AROMAS-SAN JUAN UNION SCH DIST,School District,2300 SAN JUAN HWY,SAN JUAN BAUTISTA,CA,"	95045",,0,2019,"$12,000.00 "
1999055096,191000317,16065175,Aspen Public Schools ,School District,4221 NORTH HUGHES,FRESNO,CA,"	93705",,,2019,"$35,894.88 "
1999055365,191031887,144396,STANISLAUS CO OFFICE OF EDUC,School District,1100 H STREET,MODESTO,CA,"	95354",,,2019,"$20,107.39 "
1999055382,191031887,144396,STANISLAUS CO OFFICE OF EDUC,School District,1100 H STREET,MODESTO,CA,"	95354",,,2019,"$291,824.64 "
1999055406,191031887,144396,STANISLAUS CO OFFICE OF EDUC,School District,1100 H STREET,MODESTO,CA,"	95354",,,2019,"$1,644.96 "
1999055411,191031887,144396,STANISLAUS CO OFFICE OF EDUC,School District,1100 H STREET,MODESTO,CA,"	95354",,,2019,"$1,523.33 "
1999055413,191031887,144396,STANISLAUS CO OFFICE OF EDUC,School District,1100 H STREET,MODESTO,CA,"	95354",,,2019,"$6,106.56 "
1999055651,191000313,16075459,AMETHOD PUBLIC SCHOOLS ,School District,2101 Dennison Street,OAKLAND,CA,"	94607",,,2019,$0.00 
1999056119,191032099,143774,CAPISTRANO UNIFIED SCHOOL DIST,School District,33122 VALLE  ROAD,SAN JUAN CAPO,CA,"	92675",3066464,,2019,"$202,978.62 "
1999056171,191021007,16067741,WASHINGTON UNIFIED SCHOOL DISTRICT,School District,7950 S Elm Ave,FRESNO,CA,"	93706",,0,2019,"$16,200.00 "
1999056202,191032099,143774,CAPISTRANO UNIFIED SCHOOL DIST,School District,33122 VALLE  ROAD,SAN JUAN CAPO,CA,"	92675",3066464,,2019,"$49,697.04 "
1999056243,191032147,144628,BANGOR UNION ELEM SCH DISTRICT,School District,7549 ORO-BANGOR HIGHWAY,BANGOR,CA,"	95914",61382,61382,2019,"$7,110.00 "
1999056281,191020918,144192,HAYWARD UNIFIED SCHOOL DISTRICT,School District,24411 AMADOR ST,HAYWARD,CA,"	94544",161192,,2019,"$188,496.00 "
1999056377,191032166,144638,DURHAM UNIFIED SCHOOL DISTRICT,School District,9420 PUTNEY DR,DURHAM,CA,"	95938",61432,4,2019,"$5,530.00 "
1999056382,191032166,144638,DURHAM UNIFIED SCHOOL DISTRICT,School District,9420 PUTNEY DR,DURHAM,CA,"	95938",61432,4,2019,"$21,409.50 "
1999056666,191032296,143812,RIO ELEMENTARY SCHOOL DISTRICT,School District,2500 E VINEYARD AVENUE,OXNARD,CA,"	93036",,,2019,"$378,304.59 "
1999056678,191032291,144672,OROVILLE UNION HIGH SCHOOL DISTRICT,School District,2211 WASHINGTON AVE,OROVILLE,CA,"	95966",461515,,2019,"$37,920.00 "
1999056683,191032291,144672,OROVILLE UNION HIGH SCHOOL DISTRICT,School District,2211 WASHINGTON AVE,OROVILLE,CA,"	95966",461515,,2019,"$15,617.95 "
1999056695,191032291,144672,OROVILLE UNION HIGH SCHOOL DISTRICT,School District,2211 WASHINGTON AVE,OROVILLE,CA,"	95966",461515,,2019,"$6,320.00 "
1999056708,191020994,144276,SANTA CRUZ CO OFFICE OF EDUC,School District,400 ENCINAL STREET,SANTA CRUZ.,CA,"	95060",,,2019,"$2,384.64 "
1999056709,191032296,143812,RIO ELEMENTARY SCHOOL DISTRICT,School District,2500 E VINEYARD AVENUE,OXNARD,CA,"	93036",,,2019,"$36,080.00 "
1999056717,191020994,144276,SANTA CRUZ CO OFFICE OF EDUC,School District,400 ENCINAL STREET,SANTA CRUZ.,CA,"	95060",,,2019,"$2,591.42 "
1999056721,191032296,143812,RIO ELEMENTARY SCHOOL DISTRICT,School District,2500 E VINEYARD AVENUE,OXNARD,CA,"	93036",,,2019,"$37,188.69 "
1999056742,191032296,143812,RIO ELEMENTARY SCHOOL DISTRICT,School District,2500 E VINEYARD AVENUE,OXNARD,CA,"	93036",,,2019,"$55,884.15 "
1999057498,191019032,144635,COLUSA CO OFFICE OF EDUCATION,School District,345 5TH Street Suite A,COLUSA,CA,"	95932",,,2019,"$14,104.00 "
1999057843,191000551,16081119,PACOIMA CHARTER SCHOOLS,School District,11016 NORRIS AVE,PACOIMA,CA,"	91331",,,2019,"$20,628.00 "
1999057847,191032634,144629,PIONEER UNION ELEM SCHOOL DIST,School District,286 ROCKERFELLER RD,BERRY CREEK,CA,"	95916",6002927,473379,2019,"$7,110.00 "
1999057850,191029448,143756,PERRIS ELEM SCHOOL DISTRICT,School District,143 E 1ST ST,PERRIS,CA,"	92570",336719,,2019,"$133,229.45 "
1999057855,191032638,144292,LOS GATOS-SARATOGA,School District,17421 FARLEY RD WEST,LOS GATOS,CA,"	95030",,,2019,"$31,538.16 "
1999057856,191000551,16081119,PACOIMA CHARTER SCHOOLS,School District,11016 NORRIS AVE,PACOIMA,CA,"	91331",,,2019,"$7,506.00 "
1999057866,191029448,143756,PERRIS ELEM SCHOOL DISTRICT,School District,143 E 1ST ST,PERRIS,CA,"	92570",336719,,2019,"$28,962.79 "
1999057878,191032638,144292,LOS GATOS-SARATOGA,School District,17421 FARLEY RD WEST,LOS GATOS,CA,"	95030",,,2019,"$1,241.86 "
1999058028,191032678,144498,EUREKA CITY SCHOOL DISTRICT,School District,2100 J STREET,EUREKA,CA,"	95501",,,2019,$0.00 
1999058033,191032678,144498,EUREKA CITY SCHOOL DISTRICT,School District,2100 J STREET,EUREKA,CA,"	95501",,,2019,"$80,099.01 "
1999058121,191032703,144252,NOVATO UNIFIED SCHOOL DISTRICT,School District,1015 7TH ST,NOVATO,CA,"	94945",,,2019,"$20,347.63 "
1999058182,191032702,143845,COALINGA-HURON JT UN SCH DIST,School District,657 SUNSET ST,COALINGA,CA,"	93210",,,2019,"$38,880.00 "
1999058196,191032702,143845,COALINGA-HURON JT UN SCH DIST,School District,657 SUNSET ST,COALINGA,CA,"	93210",,,2019,"$8,723.81 "
1999058203,191019032,144635,COLUSA CO OFFICE OF EDUCATION,School District,345 5TH Street Suite A,COLUSA,CA,"	95932",,,2019,"$17,145.60 "
1999058206,191032750,144318,FRANKLIN MCKINLEY SCHOOL DISTRICT,School District,645 WOOL CREEK DR,SAN JOSE,CA,"	95112",,,2019,"$18,132.44 "
1999058213,191032750,144318,FRANKLIN MCKINLEY SCHOOL DISTRICT,School District,645 WOOL CREEK DR,SAN JOSE,CA,"	95112",,,2019,"$39,885.16 "
1999058275,191032777,144348,SAN JOAQUIN CO OFFICE OF EDUC,School District,2901 ARCH AIRPORT RD,STOCKTON,CA,"	95206",,,2019,"$231,168.00 "
1999058301,191019036,144633,COLUSA UNIFIED SCHOOL DISTRICT,School District,745 10TH ST,COLUSA,CA,"	95932",,06-61598,2019,"$62,946.72 "
1999058317,191032793,143585,EL MONTE CITY ELEM SCHOOL DIST,School District,3540 N. LEXINGTON AVE,EL MONTE,CA,"	91731",,,2019,"$117,051.91 "
1999058370,191032792,144255,PETALUMA CITY SCHOOL DISTRICT,School District,200 DOUGLAS STREET,PETALUMA,CA,"	94952",4970862,,2019,"$606,000.00 "
1999058378,191031369,233779,LIFE LINE CHARTER SCHOOL,School District,225 South Santa Fe Ave,COMPTON,CA,"	90221",,,2019,"$16,298.17 "
1999058420,191032792,144255,PETALUMA CITY SCHOOL DISTRICT,School District,200 DOUGLAS STREET,PETALUMA,CA,"	94952",4970862,,2019,"$11,377.26 "
1999058437,191020987,144284,SAN BENITO CO OFFICE OF EDUCATION,School District,460 5TH ST,HOLLISTER,CA,"	95023",,,2019,"$17,761.03 "
1999058453,191032792,144255,PETALUMA CITY SCHOOL DISTRICT,School District,200 DOUGLAS STREET,PETALUMA,CA,"	94952",4970862,,2019,"$70,816.00 "
1999058484,191019030,144290,CIENEGA UNION ELEM SCHOOL DIST,School District,11936 CIENEGA RD,HOLLISTER,CA,"	95023",,,2019,"$1,260.00 "
1999058797,191020920,144192,HAYWARD UNIFIED SCHOOL DISTRICT,School District,24411 AMADOR ST,HAYWARD,CA,"	94544",161192,,2019,"$8,999.96 "
1999058978,191032966,144270,SHORELINE UNIFIED SCHOOL DIST,School District,10 JOHN ST,TOMALES,CA,"	94971",,,2019,"$23,742.72 "
1999059070,191000317,16065175,Aspen Public Schools ,School District,4221 NORTH HUGHES,FRESNO,CA,"	93705",,,2019,"$4,156.38 "
1999059143,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059145,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059149,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059154,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059155,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059157,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059160,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059162,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059167,191000537,17003590,Magnolia Public Schools,School District,250 E 1St Street STE1500,Los Angeles,CA,"	90012",,,2019,"$12,798.00 "
1999059210,191032956,144678,PLUMAS UNIFIED SCHOOL DISTRICT,School District,1446 EAST MAIN STREET,QUINCY,CA,"	95971",,,2019,"$56,000.00 "
1999059219,191033033,144678,PLUMAS UNIFIED SCHOOL DISTRICT,School District,1446 EAST MAIN STREET,QUINCY,CA,"	95971",,,2019,"$8,949.60 "
1999059224,191033033,144678,PLUMAS UNIFIED SCHOOL DISTRICT,School District,1446 EAST MAIN STREET,QUINCY,CA,"	95971",,,2019,"$19,160.00 "
1999059234,191033033,144678,PLUMAS UNIFIED SCHOOL DISTRICT,School District,1446 EAST MAIN STREET,QUINCY,CA,"	95971",,,2019,"$20,571.65 "
1999059283,191031477,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$5,524.20 "
1999059287,191020998,144277,SOQUEL ELEM SCHOOL DISTRICT,School District,620 MONTEREY AVE,CAPITOLA,CA,"	95010",,0,2019,"$51,618.48 "
1999059304,191021013,144591,WHEATLAND UN HIGH SCH DISTRICT,School District,1010 WHEATLAND RD,WHEATLAND,CA,"	95692",,,2019,"$16,577.06 "
1999059344,191020927,144379,LE GRAND UN HIGH SCHOOL DIST,School District,12961 E LE GRAND RD,LE GRAND,CA,"	95333",,,2019,"$12,597.77 "
1999059346,191017470,144544,DAVIS JOINT UNIF SCHOOL DIST,School District,526 B ST,DAVIS,CA,"	95616",,,2019,"$6,081.60 "
1999059426,191033084,16057330,REAL JOURNEY ACADEMIES,School District,1425 W. Foothill Blvd.,Upland,CA,"	91786",,,2019,"$114,071.54 "
1999059430,191033084,16057330,REAL JOURNEY ACADEMIES,School District,1425 W. Foothill Blvd.,Upland,CA,"	91786",,,2019,"$53,556.44 "
1999059805,191000941,17020178,The Learning Choice Academy District,School District,9950 Scripps Lake Drive,San Diego,CA,"	92131",,,2019,"$9,360.00 "
1999059894,191000941,17020178,The Learning Choice Academy District,School District,9950 Scripps Lake Drive,San Diego,CA,"	92131",,,2019,"$14,148.00 "
1999060074,191021122,143870,GORMAN ELEM SCHOOL DISTRICT,School District,49847 GORMAN SCHOOL ROAD,GORMAN,CA,"	93243",,1.96458E+13,2019,"$7,182.40 "
1999060148,191015360,16073388,Clayton Valley Charter High School District,School District,1101 Alberta Way,Concord,CA,"	94521",,,2019,"$9,970.80 "
1999060296,191022464,144376,KEYES UNION ELEM SCHOOL DIST,School District,4801 LUCINDA AVENUE,KEYES,CA,"	95328",,,2019,"$42,502.27 "
1999060381,191033610,144526,MAPLE CREEK ELEM SCHOOL DIST,School District,15933 MAPLE CREEK RD,KORBEL,CA,"	95550",,1262935,2019,"$25,735.30 "
1999060498,191014301,143885,BURTON ELEMENTARY SCHOOL DIST,School District,264 N WESTWOOD ST,PORTERVILLE,CA,"	93257",5471837,,2019,"$57,360.00 "
1999060512,191025132,144571,Placerville Union School District,School District,1032 THOMPSON WAY,PLACERVILLE,CA,"	95667",30780,,2019,"$28,800.00 "
1999060556,191033744,17019874,"Citrus Springs Charter School, Inc. ",School District,27740 Jefferson Avenue,Temecula,CA,"	92590",,,2019,"$9,139.68 "
1999060653,191033795,144160,PALO ALTO UNIF SCHOOL DISTRICT,School District,25 CHURCHILL AVE,PALO ALTO,CA,"	94306",,,2019,"$14,051.39 "
1999060707,191020163,144297,MORGAN HILL UNIFIED SCHOOL DISTRICT,School District,15600 CONCORD CIR,MORGAN HILL,CA,"	95037",,,2019,"$22,816.93 "
1999060719,191033823,144212,ORINDA UNION ELEM SCHOOL DIST,School District,8 ALTARINDA RD,ORINDA,CA,"	94563",,,2019,"$3,400.00 "
1999060743,191033823,144212,ORINDA UNION ELEM SCHOOL DIST,School District,8 ALTARINDA RD,ORINDA,CA,"	94563",,,2019,"$4,920.00 "
1999060753,191033821,16081029,EMPIRE SPRINGS CHARTER SCHOOL,School District,43466 BUSINESS PARK DRIVE,TEMECULA,CA,"	92590",,,2019,"$8,225.71 "
1999060799,191030155,144194,ALAMEDA CO OFFICE OF EDUCATION,School District,313 W WINTON AVE,HAYWARD,CA,"	94544",,,2019,"$62,316.00 "
1999060882,191033886,144786,MODOC COUNTY OFFICE OF EDUC,School District,139 HENDERSON ST,ALTURAS,CA,"	96101",,,2019,"$4,123.55 "
1999060903,191032777,144348,SAN JOAQUIN CO OFFICE OF EDUC,School District,2901 ARCH AIRPORT RD,STOCKTON,CA,"	95206",,,2019,"$10,821.89 "
1999060908,191031600,104147,THE CHARTER SCHOOL OF SAN DIEGO DISTRICT,School District,10170 HUENNEKENS STREET,SAN DIEGO,CA,"	92121",,,2019,"$23,672.06 "
1999060946,191020183,16048929,TWIN RIVERS UNIFIED SCHOOL DISTRICT,School District,3222 WINONA WAY,NORTH HIGHLANDS,CA,"	95660",,,2019,"$60,480.00 "
1999060976,191033886,144786,MODOC COUNTY OFFICE OF EDUC,School District,139 HENDERSON ST,ALTURAS,CA,"	96101",,,2019,$0.00 
1999060986,191020163,144297,MORGAN HILL UNIFIED SCHOOL DISTRICT,School District,15600 CONCORD CIR,MORGAN HILL,CA,"	95037",,,2019,"$119,283.91 "
1999061018,191033979,17003350,VOICES COLLEGE-BOUND LANGUAGE ACADEMIES,School District,14271 STORY ROAD,SAN JOSE,CA,"	95127",,,2019,"$7,052.74 "
1999061025,191033979,17003350,VOICES COLLEGE-BOUND LANGUAGE ACADEMIES,School District,14271 STORY ROAD,SAN JOSE,CA,"	95127",,,2019,"$4,048.03 "
1999061031,191033979,17003350,VOICES COLLEGE-BOUND LANGUAGE ACADEMIES,School District,14271 STORY ROAD,SAN JOSE,CA,"	95127",,,2019,"$9,505.15 "
1999061044,191033979,17003350,VOICES COLLEGE-BOUND LANGUAGE ACADEMIES,School District,14271 STORY ROAD,SAN JOSE,CA,"	95127",,,2019,"$3,001.63 "
1999061060,191033939,143986,MOJAVE UNIFIED SCHOOL DISTRICT,School District,3500 DOUGLAS AVE,MOJAVE,CA,"	93501",,,2019,"$59,940.00 "
1999061066,191032777,144348,SAN JOAQUIN CO OFFICE OF EDUC,School District,2901 ARCH AIRPORT RD,STOCKTON,CA,"	95206",,,2019,"$238,344.86 "
1999061124,191034009,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$6,780.61 "
1999061204,191032777,144348,SAN JOAQUIN CO OFFICE OF EDUC,School District,2901 ARCH AIRPORT RD,STOCKTON,CA,"	95206",,,2019,"$9,546.91 "
1999061304,191032777,144348,SAN JOAQUIN CO OFFICE OF EDUC,School District,2901 ARCH AIRPORT RD,STOCKTON,CA,"	95206",,,2019,"$1,392.67 "
1999061348,191034141,16038751,RIVER SPRINGS CHARTER SCHOOL,School District,43466 BUSINESS PARK DRIVE,TEMECULA,CA,"	92590",,,2019,"$107,665.78 "
1999061349,191028816,144188,TRAVIS UNIF SCHOOL DISTRICT,School District,2751 DE RONDE DR,FAIRFIELD,CA,"	94533",,,2019,"$8,400.00 "
1999061388,191011900,16051127,COMMUNITY PARTNERSHIP OF MADERA,School District,1225 GILL AVENUE,MADERA,CA,"	93637",,,2019,$594.00 
1999061457,191034141,16038751,RIVER SPRINGS CHARTER SCHOOL,School District,43466 BUSINESS PARK DRIVE,TEMECULA,CA,"	92590",,,2019,"$48,010.75 "
1999061459,191011900,16051127,COMMUNITY PARTNERSHIP OF MADERA,School District,1225 GILL AVENUE,MADERA,CA,"	93637",,,2019,$0.00 
1999061468,191032777,144348,SAN JOAQUIN CO OFFICE OF EDUC,School District,2901 ARCH AIRPORT RD,STOCKTON,CA,"	95206",,,2019,"$6,476.83 "
1999061477,191034237,143518,LITTLE LAKE CITY ELEM SCH DIST,School District,10515 PIONEER BLVD,SANTA FE SPGS,CA,"	90670",,,2019,"$11,400.00 "
1999061544,191034141,16038751,RIVER SPRINGS CHARTER SCHOOL,School District,43466 BUSINESS PARK DRIVE,TEMECULA,CA,"	92590",,,2019,"$26,056.73 "
1999061580,191034203,17003883,YouthBuild Charter School of California ,School District,155 W WASHINGTON BLVD #944,LOS ANGELES,CA,"	90015",,14 10140 0117994,2019,"$24,840.00 "
1999061601,191034141,16038751,RIVER SPRINGS CHARTER SCHOOL,School District,43466 BUSINESS PARK DRIVE,TEMECULA,CA,"	92590",,,2019,"$8,225.71 "
1999061695,191034340,144436,SANTA ROSA CITY SCHOOL DIST,School District,211 RIDGEWAY AVE,SANTA ROSA,CA,"	95401",,,2019,"$19,395.07 "
1999061770,191031764,144700,COLUMBIA ELEM SCHOOL DISTRICT,School District,10140 OLD OREGON TRL,REDDING,CA,"	96003",,,2019,$0.00 
1999061784,191031600,104147,THE CHARTER SCHOOL OF SAN DIEGO DISTRICT,School District,10170 HUENNEKENS STREET,SAN DIEGO,CA,"	92121",,,2019,"$10,266.24 "
1999061877,191034412,143744,RIVERSIDE CO OFFICE OF EDUC,School District,3939 13TH ST,RIVERSIDE,CA,"	92502",,,2019,"$555,176.92 "
1999061963,191034432,17017717,Unity Schools,School District,410 7th St. #204B,Oakland,CA,"	94607",,,2019,"$31,591.94 "
1999061990,191031600,104147,THE CHARTER SCHOOL OF SAN DIEGO DISTRICT,School District,10170 HUENNEKENS STREET,SAN DIEGO,CA,"	92121",,,2019,"$8,976.38 "
1999062079,191034545,144044,MENDOTA UNIFIED SCHOOL DIST,School District,115 MCCABE AVE,MENDOTA,CA,"	93640",,,2019,"$102,722.47 "
1999062085,191031600,104147,THE CHARTER SCHOOL OF SAN DIEGO DISTRICT,School District,10170 HUENNEKENS STREET,SAN DIEGO,CA,"	92121",,,2019,"$21,620.45 "
1999062176,191032702,143845,COALINGA-HURON JT UN SCH DIST,School District,657 SUNSET ST,COALINGA,CA,"	93210",,,2019,"$94,618.26 "
1999062186,191034540,16050271,VALUE SCHOOLS,School District,680 Wilshire Place,LOS ANGELES,CA,"	90005",,,2019,"$8,640.00 "
1999062191,191034545,144044,MENDOTA UNIFIED SCHOOL DIST,School District,115 MCCABE AVE,MENDOTA,CA,"	93640",,,2019,"$38,880.00 "
1999062213,191034615,144291,LOS GATOS UNION ELEM SCH DIST,School District,17010 ROBERTS ROAD,LOS GATOS,CA,"	95032",,,2019,"$12,812.26 "
1999062229,191034615,144291,LOS GATOS UNION ELEM SCH DIST,School District,17010 ROBERTS ROAD,LOS GATOS,CA,"	95032",,,2019,"$42,124.18 "
1999062258,191034545,144044,MENDOTA UNIFIED SCHOOL DIST,School District,115 MCCABE AVE,MENDOTA,CA,"	93640",,,2019,"$54,397.87 "
1999062332,191034661,144057,SANGER UNIFIED SCHOOL DISTRICT,School District,1905 7TH ST,SANGER,CA,"	93657",,,2019,"$436,304.93 "
1999062333,191034500,144078,CENTRAL UNIFIED SCHOOL DIST,School District,4605 N POLK AVE,FRESNO,CA,"	93722",,,2019,"$6,315.41 "
1999062405,191034545,144044,MENDOTA UNIFIED SCHOOL DIST,School District,115 MCCABE AVE,MENDOTA,CA,"	93640",,,2019,"$34,963.49 "
1999062453,191033823,144212,ORINDA UNION ELEM SCHOOL DIST,School District,8 ALTARINDA RD,ORINDA,CA,"	94563",,,2019,"$43,200.00 "
1999062471,191034685,143879,MCFARLAND UNIFIED,School District,601 2ND ST,MC FARLAND,CA,"	93250",573908,0,2019,"$88,381.91 "
1999062490,191034540,16050271,VALUE SCHOOLS,School District,680 Wilshire Place,LOS ANGELES,CA,"	90005",,,2019,"$4,860.00 "
1999062494,191034716,16021245,ST. HOPE PUBLIC SCHOOLS,School District,2315 34TH STREET,SACRAMENTO,CA,"	95817",,,2019,"$44,899.38 "
1999062510,191034718,144179,CONTRA COSTA COUNTY OFFICE OF EDUCATION,School District,77 SANTA BARBARA RD,PLEASANT HILL,CA,"	94523",7.10074E+12,,2019,"$85,089.42 "
1999062516,191034716,16021245,ST. HOPE PUBLIC SCHOOLS,School District,2315 34TH STREET,SACRAMENTO,CA,"	95817",,,2019,"$30,657.96 "
1999062535,191032703,144252,NOVATO UNIFIED SCHOOL DISTRICT,School District,1015 7TH ST,NOVATO,CA,"	94945",,,2019,"$108,000.00 "
1999062592,191034500,144078,CENTRAL UNIFIED SCHOOL DIST,School District,4605 N POLK AVE,FRESNO,CA,"	93722",,,2019,"$170,478.11 "
1999062609,191034661,144057,SANGER UNIFIED SCHOOL DISTRICT,School District,1905 7TH ST,SANGER,CA,"	93657",,,2019,"$79,503.36 "
1999062617,191034775,144715,EVERGREEN UNION ELEM SCH DIST,School District,19500 LEARNING WAY,COTTONWOOD,CA,"	96022",,,2019,"$14,320.00 "
1999062626,191034661,144057,SANGER UNIFIED SCHOOL DISTRICT,School District,1905 7TH ST,SANGER,CA,"	93657",,,2019,"$11,282.59 "
1999062627,191034679,143807,VENTURA CO OFFICE OF EDUC,School District,5189 VERDUGO WAY,CAMARILLO,CA,"	93012",,,2019,"$14,150.69 "
1999062652,191034775,144715,EVERGREEN UNION ELEM SCH DIST,School District,19500 LEARNING WAY,COTTONWOOD,CA,"	96022",,,2019,"$10,686.43 "
1999062669,191034500,144078,CENTRAL UNIFIED SCHOOL DIST,School District,4605 N POLK AVE,FRESNO,CA,"	93722",,,2019,"$32,400.00 "
1999062681,191034807,16081942,CA PREPARATORY CHARTER SCHOOL - ADMIN OFFICE,School District,4684 Ontario Mills Parkway,Ontario,CA,"	91764",,,2019,"$2,152.80 "
1999062694,191034775,144715,EVERGREEN UNION ELEM SCH DIST,School District,19500 LEARNING WAY,COTTONWOOD,CA,"	96022",,,2019,"$14,814.72 "
1999062702,191031772,144127,Millbrae Elementary School District,School District,555 Richmond Drive,Millbrae,CA,"	94030",,,2019,"$67,172.40 "
1999062718,191034500,144078,CENTRAL UNIFIED SCHOOL DIST,School District,4605 N POLK AVE,FRESNO,CA,"	93722",,,2019,"$222,862.86 "
1999062730,191034823,17007571,Schools in Action,School District,"1241 S Soto St., Suite 212",Los Angeles ,CA,"	90023",,,2019,"$17,733.60 "
1999062742,191034661,144057,SANGER UNIFIED SCHOOL DISTRICT,School District,1905 7TH ST,SANGER,CA,"	93657",,,2019,"$28,800.00 "
1999062749,191034679,143807,VENTURA CO OFFICE OF EDUC,School District,5189 VERDUGO WAY,CAMARILLO,CA,"	93012",,,2019,"$54,015.46 "
1999062754,191031772,144127,Millbrae Elementary School District,School District,555 Richmond Drive,Millbrae,CA,"	94030",,,2019,"$16,258.38 "
1999062799,191034679,143807,VENTURA CO OFFICE OF EDUC,School District,5189 VERDUGO WAY,CAMARILLO,CA,"	93012",,,2019,"$29,849.95 "
1999062862,191034884,144042,MADERA UNIFIED SCHOOL DIST,School District,1902 HOWARD RD,MADERA,CA,"	93637",,,2019,"$39,571.20 "
1999062902,191034785,144391,MERCED UNION HIGH SCHOOL DIST,School District,3430 A STREET,ATWATER,CA,"	95301",,,2019,"$6,480.00 "
1999062905,191034884,144042,MADERA UNIFIED SCHOOL DIST,School District,1902 HOWARD RD,MADERA,CA,"	93637",,,2019,"$198,002.34 "
1999062911,191009700,144523,KLAMATH-TRINITY JT UN SCH DIST,School District,"P.O. BOX 1308, HIGHWAY 96",HOOPA,CA,"	95546",1.2629E+13,1.2629E+13,2019,"$16,720.02 "
1999062918,191034905,143731,VICTOR ELEM SCHOOL DISTRICT,School District,12219 2nd AVENUE,VICTORVILLE,CA,"	92395",,,2019,"$13,366.84 "
1999062925,191034884,144042,MADERA UNIFIED SCHOOL DIST,School District,1902 HOWARD RD,MADERA,CA,"	93637",,,2019,"$12,717.00 "
1999062934,191034679,143807,VENTURA CO OFFICE OF EDUC,School District,5189 VERDUGO WAY,CAMARILLO,CA,"	93012",,,2019,"$37,766.69 "
1999062945,191034905,143731,VICTOR ELEM SCHOOL DISTRICT,School District,12219 2nd AVENUE,VICTORVILLE,CA,"	92395",,,2019,"$205,955.78 "
1999062952,191034887,144506,ARCATA ELEM SCHOOL DISTRICT,School District,1435 BUTTERMILK LANE,ARCATA,CA,"	95521",,,2019,"$24,177.50 "
